"","concept_code","concept_name.x","R1L","R1H","R2H","R3L","R3H","Distinct_Flaged_Dispensations","ev_cnt","pt_cnt","total_outofpocket","sum_cost","DOS_SUM","concept_name.y","Cost_Per_Day","R1L_Dis","R1H_Dis","R2H_Dis","R3L_Dis","R3H_Dis","Dist_DIS","R1L_pop","R1H_pop","R2H_pop","R3L_pop","R3H_pop","Dist_pop"
"1156",722071,"Paroxetine 20 MG Oral Tablet",39,225,206,235,248,689,5157,1015,292937.64,1868173.5,223209,"Paroxetine 20 MG Oral Tablet",8.36961547249439,132.230769230769,22.92,25.0339805825243,21.9446808510638,20.7943548387097,7.48476052249637,26.025641025641,4.51111111111111,4.92718446601942,4.31914893617021,4.09274193548387,1.47314949201742
"1157",42873627,"Prednisone 1 MG Delayed Release Oral Tablet",1,29,20,23,16,80,599,194,61764.47,3583078.47,21219,"Prednisone 1 MG Delayed Release Oral Tablet",168.86179697441,599,20.6551724137931,29.95,26.0434782608696,37.4375,7.4875,194,6.68965517241379,9.7,8.43478260869565,12.125,2.425
"1158",19102218,"bortezomib 3.5 MG Injection",118,94,138,67,NA,387,2898,566,499112.04,16206971.96,72431,"bortezomib 3.5 MG Injection",223.757396142536,24.5593220338983,30.8297872340426,21,43.2537313432836,NA,7.48837209302326,4.79661016949153,6.02127659574468,4.10144927536232,8.44776119402985,NA,1.4625322997416
"1159",19102556,"alosetron 0.5 MG Oral Tablet",3,226,218,271,209,739,5534,1547,420805.32,5743388.65,181010,"alosetron 0.5 MG Oral Tablet",31.7296759847522,1844.66666666667,24.4867256637168,25.3853211009174,20.4206642066421,26.4784688995215,7.48849797023004,515.666666666667,6.84513274336283,7.09633027522936,5.70848708487085,7.40191387559809,2.09336941813261
"1160",43560247,"Naftifine hydrochloride 0.02 MG/MG Topical Gel",174,182,188,84,16,570,4269,2692,171318.56,2033692.19,119028,"Naftifine hydrochloride 0.02 MG/MG Topical Gel",17.0858301408072,24.5344827586207,23.456043956044,22.7074468085106,50.8214285714286,266.8125,7.48947368421053,15.4712643678161,14.7912087912088,14.3191489361702,32.0476190476191,168.25,4.72280701754386
"1161",40163371,"sevelamer hydrochloride 400 MG Oral Tablet",1,90,71,74,70,243,1820,542,36195.09,1208339.81,52547,"sevelamer hydrochloride 400 MG Oral Tablet",22.9954100138923,1820,20.2222222222222,25.6338028169014,24.5945945945946,26,7.48971193415638,542,6.02222222222222,7.63380281690141,7.32432432432432,7.74285714285714,2.23045267489712
"1162",40220507,"Immunoglobulin G, Human 12000 MG Injection",11,NA,21,18,15,63,472,42,61716.37,2702168.46,7072,"Immunoglobulin G, Human 12000 MG Injection",382.093956447964,42.9090909090909,NA,22.4761904761905,26.2222222222222,31.4666666666667,7.49206349206349,3.81818181818182,NA,2,2.33333333333333,2.8,0.666666666666667
"1163",1718082,"Sprinkle 24 HR topiramate 100 MG Extended Release Oral Capsule",NA,95,107,89,82,294,2203,616,54744.45,1508437.31,80588,"Sprinkle 24 HR topiramate 100 MG Extended Release Oral Capsule",18.71788988435,NA,23.1894736842105,20.588785046729,24.752808988764,26.8658536585366,7.49319727891156,NA,6.48421052631579,5.75700934579439,6.92134831460674,7.51219512195122,2.0952380952381
"1164",40222644,"Hydroxyzine Pamoate 100 MG Oral Capsule",3,1113,948,781,1114,3015,22593,6674,100562.37,1025117.78,698252,"Hydroxyzine Pamoate 100 MG Oral Capsule",1.46812007699226,7531,20.2991913746631,23.8322784810127,28.9282970550576,20.2809694793537,7.49353233830846,2224.66666666667,5.99640610961366,7.04008438818565,8.54545454545454,5.99102333931777,2.21359867330017
"1165",19080680,"Desoximetasone 0.0005 MG/MG Topical Gel",117,128,153,101,1,433,3245,1858,91823.6,683141.78,73828,"Desoximetasone 0.0005 MG/MG Topical Gel",9.25315300428022,27.7350427350427,25.3515625,21.2091503267974,32.1287128712871,3245,7.49422632794457,15.8803418803419,14.515625,12.1437908496732,18.3960396039604,1858,4.29099307159353
"1166",40167431,"buspirone hydrochloride 10 MG Oral Tablet",4799,56795,55358,70869,60512,191023,1434031,313674,4360558.69,15203660.21,52019690,"buspirone hydrochloride 10 MG Oral Tablet",0.292267412781583,298.818712231715,25.2492472928955,25.9046750243867,20.2349546346075,23.6982912480169,7.50711170906121,65.362367159825,5.52291574962585,5.66628129628961,4.42611014689074,5.18366604970915,1.64207451458725
"1167",35603389,"Azithromycin 500 MG Injection",138,NA,135,129,4,371,2781,1251,15864.67,171970.27,13248,"Azithromycin 500 MG Injection",12.9808476751208,20.1521739130435,NA,20.6,21.5581395348837,695.25,7.49595687331536,9.06521739130435,NA,9.26666666666667,9.69767441860465,312.75,3.37196765498652
"1168",46275603,"10 ML Methotrexate 25 MG/ML Injection",173,176,74,23,49,475,3561,1967,17911.39,39109.64,236926,"10 ML Methotrexate 25 MG/ML Injection",0.165071119252425,20.5838150289017,20.2329545454545,48.1216216216216,154.826086956522,72.6734693877551,7.49684210526316,11.3699421965318,11.1761363636364,26.5810810810811,85.5217391304348,40.1428571428571,4.14105263157895
"1169",35606488,"ertapenem 1000 MG Injection",3965,2,4612,4741,17,12744,95563,37795,5466728.07,61520675.74,529553,"ertapenem 1000 MG Injection",116.174728006451,24.1016393442623,47781.5,20.7205117085863,20.1567179919848,5621.35294117647,7.49866603892028,9.53215636822194,18897.5,8.19492627927147,7.97194684665682,2223.23529411765,2.96570935342122
"1170",19133578,"12 HR Diltiazem Hydrochloride 60 MG Extended Release Oral Capsule",1991,2424,2227,2381,1943,7424,55675,15211,1186895.25,9318355.84,2571018,"12 HR Diltiazem Hydrochloride 60 MG Extended Release Oral Capsule",3.62438374215972,27.9633350075339,22.9682343234323,25,23.3830323393532,28.6541430777149,7.49932650862069,7.63987945755902,6.27516501650165,6.83026493039964,6.3884922301554,7.82861554297478,2.04889547413793
"1171",1547508,"rosiglitazone 2 MG Oral Tablet",1,6,18,19,14,52,390,122,20903.42,83224.7,15163,"rosiglitazone 2 MG Oral Tablet",5.48866978830047,390,65,21.6666666666667,20.5263157894737,27.8571428571429,7.5,122,20.3333333333333,6.77777777777778,6.42105263157895,8.71428571428571,2.34615384615385
"1172",1715317,"nitazoxanide 20 MG/ML Oral Suspension",3,NA,2,3,NA,8,60,46,2543.8,84431.35,389,"nitazoxanide 20 MG/ML Oral Suspension",217.047172236504,20,NA,30,20,NA,7.5,15.3333333333333,NA,23,15.3333333333333,NA,5.75
"1173",19057996,"50 ML Oxacillin 40 MG/ML Injection",16,9,20,14,14,54,405,111,48486.61,302946.96,2434,"50 ML Oxacillin 40 MG/ML Injection",124.464650780608,25.3125,45,20.25,28.9285714285714,28.9285714285714,7.5,6.9375,12.3333333333333,5.55,7.92857142857143,7.92857142857143,2.05555555555556
"1174",19078521,"Indomethacin 5 MG/ML Oral Suspension",2,1,4,3,3,12,90,61,1990.91,66729.91,1291,"Indomethacin 5 MG/ML Oral Suspension",51.6885437645236,45,90,22.5,30,30,7.5,30.5,61,15.25,20.3333333333333,20.3333333333333,5.08333333333333
"1175",19123210,"desloratadine 0.5 MG/ML Oral Solution",NA,6,5,2,6,18,135,46,4417.33,29534.39,4434,"desloratadine 0.5 MG/ML Oral Solution",6.66089084348218,NA,22.5,27,67.5,22.5,7.5,NA,7.66666666666667,9.2,23,7.66666666666667,2.55555555555556
"1176",35602752,"2 ML Fosphenytoin sodium 75 MG/ML Injection",NA,NA,2,2,2,6,45,17,266.03,19676.09,314,"2 ML Fosphenytoin sodium 75 MG/ML Injection",62.6627070063694,NA,NA,22.5,22.5,22.5,7.5,NA,NA,8.5,8.5,8.5,2.83333333333333
"1177",35603400,"erythromycin lactobionate 500 MG Injection",2,NA,4,2,4,12,90,13,4354.36,82596.17,440,"erythromycin lactobionate 500 MG Injection",187.718568181818,45,NA,22.5,45,22.5,7.5,6.5,NA,3.25,6.5,3.25,1.08333333333333
"1178",35604254,"2 ML Irinotecan hydrochloride 20 MG/ML Injection",5,NA,9,4,8,26,195,50,3431.65,70207.19,4740,"2 ML Irinotecan hydrochloride 20 MG/ML Injection",14.8116434599156,39,NA,21.6666666666667,48.75,24.375,7.5,10,NA,5.55555555555556,12.5,6.25,1.92307692307692
"1179",40176728,"2 ML Dicyclomine Hydrochloride 10 MG/ML Injection",NA,NA,3,3,2,8,60,25,874.21,24179.77,255,"2 ML Dicyclomine Hydrochloride 10 MG/ML Injection",94.8226274509804,NA,NA,20,20,30,7.5,NA,NA,8.33333333333333,8.33333333333333,12.5,3.125
"1180",40228971,"Dextromethorphan Hydrobromide 2 MG/ML / Guaifenesin 40 MG/ML Oral Solution",6,2,8,7,NA,22,165,95,0,1197.66,1042,"Dextromethorphan Hydrobromide 2 MG/ML / Guaifenesin 40 MG/ML Oral Solution",1.14938579654511,27.5,82.5,20.625,23.5714285714286,NA,7.5,15.8333333333333,47.5,11.875,13.5714285714286,NA,4.31818181818182
"1181",46221595,"0.4 ML darbepoetin alfa 0.025 MG/ML Prefilled Syringe",1,1,2,2,NA,6,45,15,968.08,8133.22,760,"0.4 ML darbepoetin alfa 0.025 MG/ML Prefilled Syringe",10.7016052631579,45,45,22.5,22.5,NA,7.5,15,15,7.5,7.5,NA,2.5
"1182",800892,"Clozapine 25 MG Oral Tablet",2639,6617,9333,9030,6062,28496,213728,21930,488494.28,8479339.38,4559882,"Clozapine 25 MG Oral Tablet",1.85955236999554,80.9882531261842,32.2998337615234,22.9002464373728,23.6686600221484,35.2570108874959,7.50028074115665,8.30996589617279,3.31419072087049,2.34972677595628,2.42857142857143,3.61761794787199,0.769581695676586
"1183",789719,"Carbidopa 25 MG / Levodopa 250 MG Disintegrating Oral Tablet",2,224,239,205,226,704,5283,1259,86385.86,863442.25,192706,"Carbidopa 25 MG / Levodopa 250 MG Disintegrating Oral Tablet",4.48061944101377,2641.5,23.5848214285714,22.1046025104602,25.7707317073171,23.3761061946903,7.50426136363636,629.5,5.62053571428571,5.26778242677824,6.14146341463415,5.57079646017699,1.78835227272727
"1184",1316268,"sildenafil 25 MG Oral Tablet",100,32,101,72,94,299,2244,754,9633.3,590984.31,64041,"sildenafil 25 MG Oral Tablet",9.22821801658313,22.44,70.125,22.2178217821782,31.1666666666667,23.8723404255319,7.50501672240803,7.54,23.5625,7.46534653465347,10.4722222222222,8.02127659574468,2.52173913043478
"1185",45776205,"ferric citrate 1000 MG Oral Tablet",47,1537,2707,1985,2486,7370,55312,15395,922884.27,64797255.06,1954026,"ferric citrate 1000 MG Oral Tablet",33.1608970709704,1176.85106382979,35.9869876382563,20.432951606945,27.8649874055416,22.249396621078,7.50502035278155,327.553191489362,10.0162654521796,5.68710749907647,7.75566750629723,6.19267900241352,2.08887381275441
"1186",40165574,"epinastine hydrochloride 0.5 MG/ML Ophthalmic Solution",2245,2171,1773,991,5,6158,46224,18266,701650.11,3045118.5,1415666,"epinastine hydrochloride 0.5 MG/ML Ophthalmic Solution",2.15101478738629,20.5897550111359,21.2915707047444,26.0710659898477,46.6437941473259,9244.8,7.50633322507308,8.13630289532294,8.4136342699217,10.302312464749,18.4318869828456,3653.2,2.96622279961026
"1187",19071336,"zolmitriptan 2.5 MG Disintegrating Oral Tablet",107,44,97,68,48,300,2252,680,47025.34,309013.26,50908,"zolmitriptan 2.5 MG Disintegrating Oral Tablet",6.07003339357272,21.0467289719626,51.1818181818182,23.2164948453608,33.1176470588235,46.9166666666667,7.50666666666667,6.35514018691589,15.4545454545455,7.01030927835052,10,14.1666666666667,2.26666666666667
"1188",19071252,"travoprost 0.04 MG/ML Ophthalmic Solution",9072,74961,69055,71832,75,213189,1601736,347096,57561326.05,397343594.2,60771785,"travoprost 0.04 MG/ML Ophthalmic Solution",6.5382906590616,176.558201058201,21.3675911473966,23.1950763883861,22.2983628466422,21356.48,7.51322066335505,38.2601410934744,4.63035445098118,5.02637028455579,4.83205256710101,4627.94666666667,1.62811402089226
"1189",719380,"Amphetamine aspartate 1.25 MG / Amphetamine Sulfate 1.25 MG / Dextroamphetamine saccharate 1.25 MG / Dextroamphetamine Sulfate 1.25 MG Oral Tablet",1563,2179,133,2236,1646,6006,45119,12188,521595.15,1985030.56,1365613,"Amphetamine aspartate 1.25 MG / Amphetamine Sulfate 1.25 MG / Dextroamphetamine saccharate 1.25 MG / Dextroamphetamine Sulfate 1.25 MG Oral Tablet",1.45358206168219,28.8669225847729,20.7062872877467,339.240601503759,20.1784436493739,27.4113001215067,7.51232101232101,7.79782469609725,5.5933914639743,91.6390977443609,5.45080500894454,7.40461725394897,2.02930402930403
"1190",19133621,"Diltiazem Hydrochloride 90 MG Oral Tablet",607,4692,4400,3888,4083,13049,98029,22821,782715.45,4129434.24,4753697,"Diltiazem Hydrochloride 90 MG Oral Tablet",0.868678470672405,161.497528830313,20.8927962489344,22.2793181818182,25.2132201646091,24.009061964242,7.51237642731244,37.5963756177924,4.86381074168798,5.18659090909091,5.8695987654321,5.58927259368112,1.74886964518354
"1191",40167443,"buspirone hydrochloride 5 MG Oral Tablet",3399,41500,39507,30087,40933,114669,861535,220182,2462242.4,7447193.91,29338933,"buspirone hydrochloride 5 MG Oral Tablet",0.253833154395901,253.467196234187,20.7598795180723,21.8071481003367,28.634792435271,21.0474433830894,7.51323374233664,64.7784642541924,5.30559036144578,5.57324018528362,7.31817728587097,5.37908289155449,1.92015278758862
"1192",19073094,"Amlodipine 2.5 MG Oral Tablet",98905,163789,202032,149376,155346,573944,4312658,1070152,13770019.43,32064011.17,238364075,"Amlodipine 2.5 MG Oral Tablet",0.134516961794683,43.6040442849199,26.3305716501108,21.3464104696286,28.8711573479006,27.7616288800484,7.51407454385794,10.8199989889288,6.53372326590919,5.29694305852538,7.16414952870608,6.88882880795128,1.86455821473872
"1193",1304645,"1 ML darbepoetin alfa 0.04 MG/ML Injection",65,56,59,14,2,187,1405,444,35989.04,789698.68,27333,"1 ML darbepoetin alfa 0.04 MG/ML Injection",28.8917674605788,21.6153846153846,25.0892857142857,23.8135593220339,100.357142857143,702.5,7.51336898395722,6.83076923076923,7.92857142857143,7.52542372881356,31.7142857142857,222,2.37433155080214
"1194",40163510,"Warfarin Sodium 1 MG Oral Tablet",5981,76642,52241,68674,57536,208894,1570114,384359,6098320.51,24194563.69,59689513,"Warfarin Sodium 1 MG Oral Tablet",0.405340276272651,262.516970406287,20.4863390830093,30.0552056813614,22.863296152838,27.2892449944383,7.51631928154949,64.2633338906537,5.01499177996399,7.35742041691392,5.59686344176836,6.68032188542825,1.83997146878321
"1195",778355,"Imipramine pamoate 100 MG Oral Capsule",NA,130,151,146,169,451,3389,649,104787.42,1907118.69,137243,"Imipramine pamoate 100 MG Oral Capsule",13.8959268596577,NA,26.0692307692308,22.4437086092715,23.2123287671233,20.0532544378698,7.51441241685144,NA,4.99230769230769,4.29801324503311,4.44520547945205,3.84023668639053,1.4390243902439
"1196",19132563,"24 HR venlafaxine 75 MG Extended Release Oral Tablet",8,1217,1263,1114,1078,3523,26477,8548,559272.68,6055086.41,1086058,"24 HR venlafaxine 75 MG Extended Release Oral Tablet",5.57528825348186,3309.625,21.7559572719803,20.9635787806809,23.7675044883303,24.5612244897959,7.51546977008232,1068.5,7.02382908792112,6.7680126682502,7.67324955116697,7.92949907235622,2.42634118648879
"1197",19122388,"lanthanum carbonate 1000 MG Chewable Tablet",121,1250,1195,1271,1443,3977,29892,8137,880725.57,49941360.3,1116833,"lanthanum carbonate 1000 MG Chewable Tablet",44.7169454161902,247.04132231405,23.9136,25.0142259414226,23.5184893784422,20.7151767151767,7.51621825496605,67.2479338842975,6.5096,6.8092050209205,6.40204563335956,5.63894663894664,2.04601458385718
"1198",1707343,"Metronidazole 7.5 MG/ML Topical Cream",8566,10032,9456,9887,365,30658,230928,137426,6628036.62,24508422.13,6099705,"Metronidazole 7.5 MG/ML Topical Cream",4.0179684312602,26.9586738267569,23.0191387559809,24.4213197969543,23.3567310609892,632.679452054795,7.53238958836193,16.0431940228812,13.6987639553429,14.53320642978,13.8996662283807,376.509589041096,4.48254941613934
"1199",1511682,"Danazol 50 MG Oral Capsule",6,57,55,23,60,170,1278,306,42095.09,186334.2,50923,"Danazol 50 MG Oral Capsule",3.65913634310626,213,22.4210526315789,23.2363636363636,55.5652173913044,21.3,7.51764705882353,51,5.36842105263158,5.56363636363636,13.304347826087,5.1,1.8
"1200",939510,"Sodium Bicarbonate 650 MG Oral Tablet",141,74,24,128,169,457,3437,494,0,16625.81,92525,"Sodium Bicarbonate 650 MG Oral Tablet",0.179689921642799,24.3758865248227,46.4459459459459,143.208333333333,26.8515625,20.3372781065089,7.52078774617068,3.50354609929078,6.67567567567568,20.5833333333333,3.859375,2.92307692307692,1.08096280087527
"1201",19058200,"Ampicillin 100 MG/ML / Sulbactam 50 MG/ML Injectable Solution",35,NA,48,52,12,144,1083,216,30948.69,155727.53,3390,"Ampicillin 100 MG/ML / Sulbactam 50 MG/ML Injectable Solution",45.9373244837758,30.9428571428571,NA,22.5625,20.8269230769231,90.25,7.52083333333333,6.17142857142857,NA,4.5,4.15384615384615,18,1.5
"1202",19074933,"cefpodoxime 20 MG/ML Oral Suspension",14,14,15,6,4,48,361,308,6130.09,60746.38,2878,"cefpodoxime 20 MG/ML Oral Suspension",21.1071507991661,25.7857142857143,25.7857142857143,24.0666666666667,60.1666666666667,90.25,7.52083333333333,22,22,20.5333333333333,51.3333333333333,77,6.41666666666667
"1203",19044121,"Vitamin E 100 UNT Oral Capsule",8,7,6,1,8,23,173,28,0,469.82,5281,"Vitamin E 100 UNT Oral Capsule",0.088964211323613,21.625,24.7142857142857,28.8333333333333,173,21.625,7.52173913043478,3.5,4,4.66666666666667,28,3.5,1.21739130434783
"1204",40243864,"Fluocinolone Acetonide 0.1 MG/ML Otic Solution",3115,2200,2720,1123,99,8560,64387,45759,1648115.45,9918107.19,1743695,"Fluocinolone Acetonide 0.1 MG/ML Otic Solution",5.68798281236111,20.6699839486356,29.2668181818182,23.6716911764706,57.3348174532502,650.373737373737,7.52184579439252,14.6898876404494,20.7995454545455,16.8231617647059,40.7471059661621,462.212121212121,5.34567757009346
"1205",21090348,"Fish Oils 1000 MG Oral Capsule",32,457,553,569,338,1538,11572,1898,0,59178.45,385435,"Fish Oils 1000 MG Oral Capsule",0.153536783115182,361.625,25.3216630196937,20.9258589511754,20.3374340949033,34.2366863905325,7.52405721716515,59.3125,4.15317286652079,3.43218806509946,3.33567662565905,5.61538461538461,1.23407022106632
"1206",40240009,"ezogabine 50 MG Oral Tablet",29,27,15,26,19,82,617,112,9860.01,581480.7,17144,"ezogabine 50 MG Oral Tablet",33.9174463369109,21.2758620689655,22.8518518518519,41.1333333333333,23.7307692307692,32.4736842105263,7.52439024390244,3.86206896551724,4.14814814814815,7.46666666666667,4.30769230769231,5.89473684210526,1.36585365853659
"1207",35603227,"4 ML Furosemide 10 MG/ML Injection",764,NA,765,891,480,2379,17902,11016,30449.03,275373.43,61959,"4 ML Furosemide 10 MG/ML Injection",4.44444600461596,23.4319371727749,NA,23.4013071895425,20.0920314253648,37.2958333333333,7.52501050861707,14.4188481675393,NA,14.4,12.3636363636364,22.95,4.63051702395965
"1208",1118091,"celecoxib 400 MG Oral Capsule",6,897,865,600,825,2467,18570,5670,479718.31,3100690.14,810699,"celecoxib 400 MG Oral Capsule",3.82471193377567,3095,20.7023411371237,21.4682080924856,30.95,22.5090909090909,7.52736116740981,945,6.32107023411371,6.55491329479769,9.45,6.87272727272727,2.298338062424
"1209",1550776,"prednisolone 10 MG/ML Ophthalmic Solution",321,765,524,456,37,2055,15469,10691,270626.54,828669.74,617670,"prednisolone 10 MG/ML Ophthalmic Solution",1.3416059384461,48.190031152648,20.2209150326797,29.5209923664122,33.9232456140351,418.081081081081,7.52749391727494,33.3052959501558,13.9751633986928,20.4026717557252,23.4451754385965,288.945945945946,5.20243309002433
"1210",1156380,"Flurbiprofen 100 MG Oral Tablet",7,639,1307,1042,1165,3640,27408,10536,231897.02,957311.23,1023754,"Flurbiprofen 100 MG Oral Tablet",0.935098890944504,3915.42857142857,42.8920187793427,20.9701606732976,26.3032629558541,23.5261802575107,7.52967032967033,1505.14285714286,16.4882629107981,8.06120887528692,10.1113243761996,9.04377682403434,2.89450549450549
"1211",19077058,"estradiol valerate 40 MG/ML Injectable Solution",88,65,121,73,9,345,2598,1123,73642.01,505343.88,181933,"estradiol valerate 40 MG/ML Injectable Solution",2.777637262069,29.5227272727273,39.9692307692308,21.4710743801653,35.5890410958904,288.666666666667,7.5304347826087,12.7613636363636,17.2769230769231,9.28099173553719,15.3835616438356,124.777777777778,3.25507246376812
